DATETIME,price
2019-05-14 22:00:00,817.75
2019-05-15 22:00:00,835.5
2019-05-16 22:00:00,839.75
2019-05-17 22:00:00,821.75
2019-05-20 22:00:00,831.75
2019-05-21 22:00:00,822.0
2019-05-22 22:00:00,828.5
2019-05-23 22:00:00,821.5
2019-05-24 22:00:00,829.75
2019-05-28 22:00:00,856.0
2019-05-29 22:00:00,872.0
2019-05-30 22:00:00,889.0
2019-05-31 22:00:00,877.75
2019-06-03 22:00:00,879.0
2019-06-04 22:00:00,881.75
2019-06-05 22:00:00,869.75
2019-06-06 22:00:00,868.75
2019-06-07 22:00:00,856.25
2019-06-10 22:00:00,858.5
2019-06-11 22:00:00,859.25
2019-06-12 22:00:00,878.0
2019-06-13 22:00:00,888.0
2019-06-14 22:00:00,896.75
2019-06-17 22:00:00,912.75
2019-06-18 22:00:00,913.5
2019-06-19 22:00:00,903.25
2019-06-20 22:00:00,915.5
2019-06-21 22:00:00,902.75
2019-06-24 22:00:00,909.0
2019-06-25 22:00:00,903.5
2019-06-26 22:00:00,894.25
2019-06-27 22:00:00,887.75
2019-06-28 22:00:00,899.75
2019-07-01 22:00:00,885.5
2019-07-02 22:00:00,876.25
2019-07-03 22:00:00,885.25
2019-07-05 22:00:00,872.25
2019-07-08 22:00:00,875.25
2019-07-09 22:00:00,882.75
2019-07-10 22:00:00,893.0
2019-07-11 22:00:00,896.25
2019-07-12 22:00:00,906.75
2019-07-15 22:00:00,901.75
2019-07-16 22:00:00,887.75
2019-07-17 22:00:00,882.5
2019-07-18 22:00:00,881.25
2019-07-19 22:00:00,901.5
2019-07-22 22:00:00,888.25
2019-07-23 22:00:00,885.75
2019-07-24 22:00:00,891.0
2019-07-25 22:00:00,882.5
2019-07-26 22:00:00,883.25
2019-07-29 22:00:00,885.75
2019-07-30 22:00:00,878.75
2019-07-31 22:00:00,864.0
2019-08-01 22:00:00,847.0
2019-08-02 22:00:00,850.25
2019-08-05 22:00:00,850.25
2019-08-06 22:00:00,847.75
2019-08-07 22:00:00,848.75
2019-08-08 22:00:00,865.0
2019-08-09 22:00:00,873.75
2019-08-12 22:00:00,861.5
2019-08-13 22:00:00,872.0
2019-08-14 22:00:00,861.0
2019-08-15 22:00:00,858.0
2019-08-16 22:00:00,867.25
2019-08-19 22:00:00,854.0
2019-08-20 22:00:00,855.75
2019-08-21 22:00:00,860.5
2019-08-22 22:00:00,856.0
2019-08-23 22:00:00,843.25
2019-08-26 22:00:00,853.75
2019-08-27 22:00:00,846.25
2019-08-28 22:00:00,852.75
2019-08-29 22:00:00,856.25
2019-08-30 22:00:00,857.0
2019-09-03 22:00:00,856.5
2019-09-04 22:00:00,862.5
2019-09-05 22:00:00,849.75
2019-09-06 22:00:00,845.0
2019-09-09 22:00:00,845.0
2019-09-10 22:00:00,859.25
2019-09-11 22:00:00,854.0
2019-09-12 22:00:00,883.0
2019-09-13 22:00:00,884.75
2019-09-16 22:00:00,900.0
2019-09-17 22:00:00,893.75
2019-09-18 22:00:00,888.75
2019-09-19 22:00:00,893.0
2019-09-20 22:00:00,882.75
2019-09-23 22:00:00,892.5
2019-09-24 22:00:00,894.25
2019-09-25 22:00:00,889.25
2019-09-26 22:00:00,888.5
2019-09-27 22:00:00,883.0
2019-09-30 22:00:00,906.0
2019-10-01 22:00:00,919.5
2019-10-02 22:00:00,913.75
2019-10-03 22:00:00,911.75
2019-10-04 22:00:00,916.25
2019-10-07 22:00:00,915.25
2019-10-08 22:00:00,920.5
2019-10-09 22:00:00,923.75
2019-10-10 22:00:00,923.5
2019-10-11 22:00:00,936.0
2019-10-14 22:00:00,940.5
2019-10-15 22:00:00,934.0
2019-10-16 22:00:00,928.0
2019-10-17 22:00:00,931.5
2019-10-18 22:00:00,934.0
2019-10-21 22:00:00,933.25
2019-10-22 22:00:00,934.0
2019-10-23 22:00:00,933.75
2019-10-24 22:00:00,933.25
2019-10-25 22:00:00,920.25
2019-10-28 22:00:00,920.75
2019-10-29 22:00:00,918.25
2019-10-30 22:00:00,916.0
2019-10-31 22:00:00,916.75
2019-11-01 22:00:00,924.25
2019-11-04 22:00:00,925.75
2019-11-05 22:00:00,921.75
2019-11-06 22:00:00,915.0
2019-11-07 22:00:00,925.0
2019-11-08 22:00:00,919.5
2019-11-11 22:00:00,905.0
2019-11-12 22:00:00,905.75
2019-11-13 22:00:00,902.5
2019-11-14 22:00:00,900.25
2019-11-15 22:00:00,918.25
2019-11-18 22:00:00,910.25
2019-11-19 22:00:00,911.5
2019-11-20 22:00:00,905.0
2019-11-21 22:00:00,901.0
2019-11-22 22:00:00,897.0
2019-11-25 22:00:00,892.5
2019-11-26 22:00:00,884.25
2019-11-27 22:00:00,882.0
2019-11-29 22:00:00,876.75
2019-12-02 22:00:00,870.5
2019-12-03 22:00:00,871.0
2019-12-04 22:00:00,878.0
2019-12-05 22:00:00,884.25
2019-12-06 22:00:00,889.5
2019-12-09 22:00:00,897.25
2019-12-10 22:00:00,901.25
2019-12-11 22:00:00,893.5
2019-12-12 22:00:00,898.25
2019-12-13 22:00:00,907.5
2019-12-16 22:00:00,922.0
2019-12-17 22:00:00,928.75
2019-12-18 22:00:00,928.5
2019-12-19 22:00:00,924.5
2019-12-20 22:00:00,928.25
2019-12-23 22:00:00,934.0
2019-12-24 22:00:00,936.5
2019-12-26 22:00:00,937.75
2019-12-27 22:00:00,929.5
2019-12-30 22:00:00,939.5
2019-12-31 22:00:00,943.0
2020-01-02 22:00:00,944.25
2020-01-03 22:00:00,930.5
2020-01-06 22:00:00,932.75
2020-01-07 22:00:00,935.0
2020-01-08 22:00:00,938.25
2020-01-09 22:00:00,933.75
2020-01-10 22:00:00,935.0
2020-01-13 22:00:00,929.25
2020-01-14 22:00:00,928.5
2020-01-15 22:00:00,928.75
2020-01-16 22:00:00,924.0
2020-01-17 22:00:00,929.75
2020-01-21 22:00:00,916.0
2020-01-22 22:00:00,913.75
2020-01-23 22:00:00,909.5
2020-01-24 22:00:00,902.0
2020-01-27 22:00:00,897.25
2020-01-28 22:00:00,895.0
2020-01-29 22:00:00,893.0
2020-01-30 22:00:00,876.25
2020-01-31 22:00:00,872.5
2020-02-03 22:00:00,877.0
2020-02-04 22:00:00,879.5
2020-02-05 22:00:00,880.0
2020-02-06 22:00:00,881.0
2020-02-07 22:00:00,882.0
2020-02-10 22:00:00,884.25
2020-02-11 22:00:00,884.75
2020-02-12 22:00:00,892.5
2020-02-13 22:00:00,896.25
2020-02-14 22:00:00,893.75
2020-02-18 22:00:00,892.25
2020-02-19 22:00:00,897.25
2020-02-20 22:00:00,892.75
2020-02-21 22:00:00,890.5
2020-02-24 22:00:00,874.25
2020-02-25 22:00:00,879.0
2020-02-26 22:00:00,881.0
2020-02-27 22:00:00,886.25
2020-02-28 22:00:00,883.5
2020-03-02 22:00:00,890.5
2020-03-03 22:00:00,893.0
2020-03-04 22:00:00,898.75
2020-03-05 22:00:00,889.0
2020-03-06 22:00:00,883.25
2020-03-09 22:00:00,863.5
2020-03-10 22:00:00,873.0
2020-03-11 22:00:00,867.75
2020-03-12 22:00:00,855.0
2020-03-13 22:00:00,846.75
2020-03-16 22:00:00,821.75
2020-03-17 22:00:00,824.25
2020-03-18 22:00:00,825.5
2020-03-19 22:00:00,843.25
2020-03-20 22:00:00,862.5
2020-03-23 22:00:00,884.0
2020-03-24 22:00:00,886.75
2020-03-25 22:00:00,881.5
2020-03-26 22:00:00,880.25
2020-03-27 22:00:00,881.5
2020-03-30 22:00:00,882.25
2020-03-31 22:00:00,886.0
2020-04-01 22:00:00,862.75
2020-04-02 22:00:00,858.75
2020-04-03 22:00:00,854.25
2020-04-06 22:00:00,855.5
2020-04-07 22:00:00,854.75
2020-04-08 22:00:00,854.5
2020-04-09 22:00:00,863.5
2020-04-13 22:00:00,854.25
2020-04-14 22:00:00,847.0
2020-04-15 22:00:00,842.0
2020-04-16 22:00:00,836.75
2020-04-17 22:00:00,832.5
2020-04-20 22:00:00,826.5
2020-04-21 22:00:00,830.75
2020-04-22 22:00:00,834.75
2020-04-23 22:00:00,839.25
2020-04-24 22:00:00,832.25
2020-04-27 22:00:00,829.0
2020-04-28 22:00:00,826.0
2020-04-29 22:00:00,831.75
2020-04-30 22:00:00,850.25
2020-05-01 22:00:00,847.25
2020-05-04 22:00:00,834.0
2020-05-05 22:00:00,838.25
2020-05-06 22:00:00,830.5
2020-05-07 22:00:00,841.5
2020-05-08 22:00:00,848.75
2020-05-11 22:00:00,852.25
2020-05-12 22:00:00,849.25
2020-05-13 22:00:00,836.0
2020-05-14 22:00:00,835.25
2020-05-15 22:00:00,838.5
2020-05-18 22:00:00,845.0
2020-05-19 22:00:00,842.5
2020-05-20 22:00:00,846.75
2020-05-21 22:00:00,835.0
2020-05-22 22:00:00,833.25
2020-05-26 22:00:00,847.0
2020-05-27 22:00:00,848.5
2020-05-28 22:00:00,847.0
2020-05-29 22:00:00,840.75
2020-06-01 22:00:00,840.5
2020-06-02 22:00:00,850.5
2020-06-03 22:00:00,857.5
2020-06-04 22:00:00,867.75
2020-06-05 22:00:00,867.75
2020-06-08 22:00:00,864.75
2020-06-09 22:00:00,863.25
2020-06-10 22:00:00,865.5
2020-06-11 22:00:00,866.0
2020-06-12 22:00:00,871.25
2020-06-15 22:00:00,869.0
2020-06-16 22:00:00,867.0
2020-06-17 22:00:00,871.25
2020-06-18 22:00:00,873.0
2020-06-19 22:00:00,876.5
2020-06-22 22:00:00,876.25
2020-06-23 22:00:00,875.0
2020-06-24 22:00:00,870.75
2020-06-25 22:00:00,869.25
2020-06-26 22:00:00,865.0
2020-06-29 22:00:00,866.5
2020-06-30 22:00:00,884.25
2020-07-01 22:00:00,893.75
2020-07-02 22:00:00,892.5
2020-07-06 22:00:00,898.5
2020-07-07 22:00:00,895.25
2020-07-08 22:00:00,894.75
2020-07-09 22:00:00,898.25
2020-07-10 22:00:00,891.5
2020-07-13 22:00:00,876.5
2020-07-14 22:00:00,882.25
2020-07-15 22:00:00,886.25
2020-07-16 22:00:00,893.5
2020-07-17 22:00:00,898.0
2020-07-20 22:00:00,903.0
2020-07-21 22:00:00,896.5
2020-07-22 22:00:00,899.25
2020-07-23 22:00:00,906.25
2020-07-24 22:00:00,904.75
2020-07-27 22:00:00,906.5
2020-07-28 22:00:00,896.75
2020-07-29 22:00:00,891.5
2020-07-30 22:00:00,891.75
2020-07-31 22:00:00,897.5
2020-08-03 22:00:00,897.5
2020-08-04 22:00:00,883.75
2020-08-05 22:00:00,882.0
2020-08-06 22:00:00,880.75
2020-08-07 22:00:00,870.25
2020-08-10 22:00:00,876.5
2020-08-11 22:00:00,878.0
2020-08-12 22:00:00,890.5
2020-08-13 22:00:00,907.25
2020-08-14 22:00:00,903.5
2020-08-17 22:00:00,912.5
2020-08-18 22:00:00,912.0
2020-08-19 22:00:00,912.5
2020-08-20 22:00:00,903.0
2020-08-21 22:00:00,900.75
2020-08-24 22:00:00,899.75
2020-08-25 22:00:00,913.75
2020-08-26 22:00:00,919.5
2020-08-27 22:00:00,937.25
2020-08-28 22:00:00,950.5
2020-08-31 22:00:00,951.25
2020-09-01 22:00:00,955.0
2020-09-02 22:00:00,962.5
2020-09-03 22:00:00,968.75
2020-09-04 22:00:00,969.5
2020-09-08 22:00:00,973.0
2020-09-09 22:00:00,979.75
2020-09-10 22:00:00,985.0
2020-09-11 22:00:00,1005.5
2020-09-14 22:00:00,1019.25
2020-09-15 22:00:00,991.5
2020-09-16 22:00:00,1011.25
2020-09-17 22:00:00,1028.5
2020-09-18 22:00:00,1043.5
2020-09-21 22:00:00,1022.5
2020-09-22 22:00:00,1019.75
2020-09-23 22:00:00,1014.5
2020-09-24 22:00:00,1000.0
2020-09-25 22:00:00,1002.5
2020-09-28 22:00:00,996.25
2020-09-29 22:00:00,993.0
2020-09-30 22:00:00,1023.5
2020-10-01 22:00:00,1023.5
2020-10-02 22:00:00,1020.75
2020-10-05 22:00:00,1021.5
2020-10-06 22:00:00,1044.0
2020-10-07 22:00:00,1051.0
2020-10-08 22:00:00,1050.0
2020-10-09 22:00:00,1065.5
2020-10-12 22:00:00,1033.75
2020-10-13 22:00:00,1044.0
2020-10-14 22:00:00,1056.25
2020-10-15 22:00:00,1062.25
2020-10-16 22:00:00,1050.0
2020-10-19 22:00:00,1054.25
2020-10-20 22:00:00,1064.0
2020-10-21 22:00:00,1072.0
2020-10-22 22:00:00,1073.75
2020-10-23 22:00:00,1083.75
2020-10-26 22:00:00,1087.75
2020-10-27 22:00:00,1082.25
2020-10-28 22:00:00,1057.25
2020-10-29 22:00:00,1051.75
2020-10-30 22:00:00,1056.5
2020-11-02 22:00:00,1050.75
2020-11-03 22:00:00,1059.0
2020-11-04 22:00:00,1079.0
2020-11-05 22:00:00,1101.75
2020-11-06 22:00:00,1098.5
2020-11-09 22:00:00,1105.0
2020-11-10 22:00:00,1138.25
2020-11-11 22:00:00,1143.25
2020-11-12 22:00:00,1137.0
2020-11-13 22:00:00,1141.5
2020-11-16 22:00:00,1153.5
2020-11-17 22:00:00,1169.75
2020-11-18 22:00:00,1175.75
2020-11-19 22:00:00,1177.5
2020-11-20 22:00:00,1181.0
2020-11-23 22:00:00,1191.5
2020-11-24 22:00:00,1191.25
2020-11-25 22:00:00,1184.0
2020-11-27 22:00:00,1191.75
2020-11-30 22:00:00,1168.5
2020-12-01 22:00:00,1162.0
2020-12-02 22:00:00,1153.0
2020-12-03 22:00:00,1168.25
2020-12-04 22:00:00,1163.0
2020-12-07 22:00:00,1158.5
2020-12-08 22:00:00,1145.75
2020-12-09 22:00:00,1158.5
2020-12-10 22:00:00,1152.75
2020-12-11 22:00:00,1160.5
2020-12-14 22:00:00,1169.5
2020-12-15 22:00:00,1184.25
2020-12-16 22:00:00,1183.75
2020-12-17 22:00:00,1201.25
2020-12-18 22:00:00,1220.0
2020-12-21 22:00:00,1243.25
2020-12-22 22:00:00,1247.25
2020-12-23 22:00:00,1258.75
2020-12-24 22:00:00,1263.5
2020-12-28 22:00:00,1255.25
2020-12-29 22:00:00,1295.5
2020-12-30 22:00:00,1303.75
2020-12-31 22:00:00,1315.25
2021-01-04 22:00:00,1316.5
2021-01-05 22:00:00,1350.0
2021-01-06 22:00:00,1365.25
2021-01-07 22:00:00,1360.5
2021-01-08 22:00:00,1375.75
2021-01-11 22:00:00,1374.5
2021-01-12 22:00:00,1422.0
2021-01-13 22:00:00,1411.0
2021-01-14 22:00:00,1436.5
2021-01-15 22:00:00,1416.75
2021-01-19 22:00:00,1385.75
2021-01-20 22:00:00,1369.5
2021-01-21 22:00:00,1370.25
2021-01-22 22:00:00,1311.75
2021-01-25 22:00:00,1343.5
2021-01-26 22:00:00,1370.25
2021-01-27 22:00:00,1374.75
2021-01-28 22:00:00,1353.25
2021-01-29 22:00:00,1370.0
2021-02-01 22:00:00,1365.25
2021-02-02 22:00:00,1354.75
2021-02-03 22:00:00,1371.25
2021-02-04 22:00:00,1372.5
2021-02-05 22:00:00,1366.75
2021-02-08 22:00:00,1387.75
2021-02-09 22:00:00,1401.75
2021-02-10 22:00:00,1354.0
2021-02-11 22:00:00,1367.5
2021-02-12 22:00:00,1372.0
2021-02-16 22:00:00,1384.75
2021-02-17 22:00:00,1383.75
2021-02-18 22:00:00,1375.0
2021-02-19 22:00:00,1377.25
2021-02-22 22:00:00,1383.75
2021-02-23 22:00:00,1406.0
2021-02-24 22:00:00,1423.75
2021-02-25 22:00:00,1406.0
2021-02-26 22:00:00,1405.25
2021-03-01 22:00:00,1392.5
2021-03-02 22:00:00,1414.0
2021-03-03 22:00:00,1410.75
2021-03-04 22:00:00,1415.25
2021-03-05 22:00:00,1434.25
2021-03-08 22:00:00,1437.75
2021-03-09 22:00:00,1441.25
2021-03-10 22:00:00,1411.5
2021-03-11 22:00:00,1415.5
2021-03-12 22:00:00,1415.75
2021-03-15 22:00:00,1419.5
2021-03-16 22:00:00,1423.25
2021-03-17 22:00:00,1417.75
2021-03-18 22:00:00,1392.25
2021-03-19 22:00:00,1416.25
2021-03-22 22:00:00,1417.5
2021-03-23 22:00:00,1423.25
2021-03-24 22:00:00,1432.75
2021-03-25 22:00:00,1414.25
2021-03-26 22:00:00,1400.5
2021-03-29 22:00:00,1393.0
2021-03-30 22:00:00,1366.75
2021-03-31 22:00:00,1436.75
2021-04-01 22:00:00,1402.0
2021-04-05 22:00:00,1412.75
2021-04-06 22:00:00,1418.75
2021-04-07 22:00:00,1408.75
2021-04-08 22:00:00,1415.25
2021-04-09 22:00:00,1403.0
2021-04-12 22:00:00,1382.0
2021-04-13 22:00:00,1389.5
2021-04-14 22:00:00,1410.0
2021-04-15 22:00:00,1418.25
2021-04-16 22:00:00,1433.25
2021-04-19 22:00:00,1449.75
2021-04-20 22:00:00,1472.0
2021-04-21 22:00:00,1497.25
2021-04-22 22:00:00,1533.25
2021-04-23 22:00:00,1539.75
2021-04-26 22:00:00,1569.0
2021-04-27 22:00:00,1549.75
2021-04-28 22:00:00,1557.75
2021-04-29 22:00:00,1542.5
2021-04-30 22:00:00,1571.0
2021-05-03 22:00:00,1560.25
2021-05-04 22:00:00,1577.0
2021-05-05 22:00:00,1582.0
2021-05-06 22:00:00,1605.5
2021-05-07 22:00:00,1621.0
2021-05-10 22:00:00,1620.0
2021-05-11 22:00:00,1637.5
2021-05-12 22:00:00,1660.5
2021-05-13 22:00:00,1612.25
2021-05-14 22:00:00,1603.75
2021-05-17 22:00:00,1587.5
2021-05-18 22:00:00,1574.25
2021-05-19 22:00:00,1538.25
2021-05-20 22:00:00,1533.25
2021-05-21 22:00:00,1526.25
2021-05-24 22:00:00,1522.75
2021-05-25 22:00:00,1511.75
2021-05-26 22:00:00,1503.5
2021-05-27 22:00:00,1537.0
2021-05-28 22:00:00,1530.5
2021-06-01 22:00:00,1548.5
2021-06-02 22:00:00,1562.5
2021-06-03 22:00:00,1549.25
2021-06-04 22:00:00,1583.75
2021-06-07 22:00:00,1560.25
2021-06-08 22:00:00,1580.0
2021-06-09 22:00:00,1562.5
2021-06-10 22:00:00,1544.0
2021-06-11 22:00:00,1508.5
2021-06-14 22:00:00,1472.25
2021-06-15 22:00:00,1465.75
2021-06-16 22:00:00,1448.5
2021-06-17 22:00:00,1329.75
2021-06-18 22:00:00,1396.0
2021-06-21 22:00:00,1415.0
2021-06-22 22:00:00,1394.5
2021-06-23 22:00:00,1385.0
2021-06-24 22:00:00,1371.25
2021-06-25 22:00:00,1329.75
2021-06-28 22:00:00,1357.0
2021-06-29 22:00:00,1359.75
2021-06-30 22:00:00,1450.0
2021-07-01 22:00:00,1446.75
2021-07-02 22:00:00,1451.75
2021-07-06 22:00:00,1363.75
2021-07-07 22:00:00,1386.5
2021-07-08 22:00:00,1390.25
2021-07-09 22:00:00,1404.0
2021-07-12 22:00:00,1432.5
2021-07-13 22:00:00,1438.0
2021-07-14 22:00:00,1467.75
2021-07-15 22:00:00,1447.5
2021-07-16 22:00:00,1454.75
2021-07-19 22:00:00,1428.0
2021-07-20 22:00:00,1443.5
2021-07-21 22:00:00,1439.25
2021-07-22 22:00:00,1416.25
2021-07-23 22:00:00,1401.0
2021-07-26 22:00:00,1412.75
2021-07-27 22:00:00,1418.25
2021-07-28 22:00:00,1432.0
2021-07-29 22:00:00,1434.25
2021-07-30 22:00:00,1414.75
2021-08-02 22:00:00,1418.75
2021-08-03 22:00:00,1392.25
2021-08-04 22:00:00,1403.5
2021-08-05 22:00:00,1402.5
2021-08-06 22:00:00,1422.25
2021-08-09 22:00:00,1433.75
2021-08-10 22:00:00,1447.5
2021-08-11 22:00:00,1405.5
2021-08-12 22:00:00,1401.5
2021-08-13 22:00:00,1424.25
2021-08-16 22:00:00,1376.0
2021-08-17 22:00:00,1369.0
2021-08-18 22:00:00,1358.25
2021-08-19 22:00:00,1323.0
2021-08-20 22:00:00,1293.75
2021-08-23 22:00:00,1294.0
2021-08-24 22:00:00,1337.0
2021-08-25 22:00:00,1346.0
2021-08-26 22:00:00,1367.5
2021-08-27 22:00:00,1359.25
2021-08-30 22:00:00,1304.75
2021-08-31 22:00:00,1298.75
2021-09-01 22:00:00,1277.75
2021-09-02 22:00:00,1279.25
2021-09-03 22:00:00,1283.0
2021-09-07 22:00:00,1268.75
2021-09-08 22:00:00,1270.75
2021-09-09 22:00:00,1258.75
2021-09-10 22:00:00,1275.25
2021-09-13 22:00:00,1272.5
2021-09-14 22:00:00,1276.5
2021-09-15 22:00:00,1294.5
2021-09-16 22:00:00,1296.0
2021-09-17 22:00:00,1284.0
2021-09-20 22:00:00,1262.5
2021-09-21 22:00:00,1274.0
2021-09-22 22:00:00,1282.75
2021-09-23 22:00:00,1284.25
2021-09-24 22:00:00,1285.0
2021-09-27 22:00:00,1287.5
2021-09-28 22:00:00,1277.0
2021-09-29 22:00:00,1283.75
2021-09-30 22:00:00,1256.0
2021-10-01 22:00:00,1246.5
2021-10-04 22:00:00,1235.75
2021-10-05 22:00:00,1250.5
2021-10-06 22:00:00,1242.0
2021-10-07 22:00:00,1247.25
2021-10-08 22:00:00,1243.0
2021-10-11 22:00:00,1228.25
2021-10-12 22:00:00,1198.25
2021-10-13 22:00:00,1195.25
2021-10-14 22:00:00,1206.25
2021-10-15 22:00:00,1217.75
2021-10-18 22:00:00,1221.5
2021-10-19 22:00:00,1228.0
2021-10-20 22:00:00,1245.5
2021-10-21 22:00:00,1224.0
2021-10-22 22:00:00,1220.5
2021-10-25 22:00:00,1237.25
2021-10-26 22:00:00,1238.0
2021-10-27 22:00:00,1239.25
2021-10-28 22:00:00,1233.75
2021-10-29 22:00:00,1235.75
2021-11-01 22:00:00,1236.75
2021-11-02 22:00:00,1244.0
2021-11-03 22:00:00,1231.5
2021-11-04 22:00:00,1209.25
2021-11-05 22:00:00,1192.25
2021-11-08 22:00:00,1178.0
2021-11-09 22:00:00,1199.5
2021-11-10 22:00:00,1203.5
2021-11-11 22:00:00,1212.25
2021-11-12 22:00:00,1234.0
2021-11-15 22:00:00,1257.25
2021-11-16 22:00:00,1251.25
2021-11-17 22:00:00,1277.0
2021-11-18 22:00:00,1265.25
2021-11-19 22:00:00,1263.25
2021-11-22 22:00:00,1274.25
2021-11-23 22:00:00,1273.0
2021-11-24 22:00:00,1266.5
2021-11-26 22:00:00,1252.75
2021-11-29 22:00:00,1241.5
2021-11-30 22:00:00,1217.25
2021-12-01 22:00:00,1228.25
2021-12-02 22:00:00,1244.25
2021-12-03 22:00:00,1267.25
2021-12-06 22:00:00,1261.5
2021-12-07 22:00:00,1250.25
2021-12-08 22:00:00,1261.0
2021-12-09 22:00:00,1264.5
2021-12-10 22:00:00,1267.75
2021-12-13 22:00:00,1244.0
2021-12-14 22:00:00,1259.5
2021-12-15 22:00:00,1262.5
2021-12-16 22:00:00,1277.25
2021-12-17 22:00:00,1285.25
2021-12-20 22:00:00,1292.25
2021-12-21 22:00:00,1308.0
2021-12-22 22:00:00,1328.75
2021-12-23 22:00:00,1332.0
2021-12-27 22:00:00,1362.5
2021-12-28 22:00:00,1359.25
2021-12-29 22:00:00,1356.5
2021-12-30 22:00:00,1327.75
2021-12-31 22:00:00,1328.75
2022-01-03 22:00:00,1344.0
2022-01-04 22:00:00,1378.75
2022-01-05 22:00:00,1384.25
2022-01-06 22:00:00,1377.25
2022-01-07 22:00:00,1401.5
2022-01-10 22:00:00,1374.75
2022-01-11 22:00:00,1376.75
2022-01-12 22:00:00,1391.25
2022-01-13 22:00:00,1365.25
2022-01-14 22:00:00,1356.75
2022-01-18 22:00:00,1361.25
2022-01-19 22:00:00,1391.25
2022-01-20 22:00:00,1425.75
2022-01-21 22:00:00,1414.25
2022-01-24 22:00:00,1403.0
2022-01-25 22:00:00,1407.25
2022-01-26 22:00:00,1440.0
2022-01-27 22:00:00,1448.25
2022-01-28 22:00:00,1470.0
2022-01-31 22:00:00,1490.5
2022-02-01 22:00:00,1528.5
2022-02-02 22:00:00,1545.25
2022-02-03 22:00:00,1544.25
2022-02-04 22:00:00,1553.5
2022-02-07 22:00:00,1581.75
2022-02-08 22:00:00,1569.0
2022-02-09 22:00:00,1594.75
2022-02-10 22:00:00,1574.25
2022-02-11 22:00:00,1583.0
2022-02-14 22:00:00,1570.0
2022-02-15 22:00:00,1551.25
2022-02-16 22:00:00,1587.5
2022-02-17 22:00:00,1592.0
2022-02-18 22:00:00,1601.5
2022-02-22 22:00:00,1635.0
2022-02-23 22:00:00,1675.0
2022-02-24 22:00:00,1661.5
2022-02-25 22:00:00,1590.25
2022-02-28 22:00:00,1644.25
2022-03-01 22:00:00,1705.5
2022-03-02 22:00:00,1677.5
2022-03-03 22:00:00,1680.25
2022-03-04 22:00:00,1676.25
2022-03-07 22:00:00,1674.25
2022-03-08 22:00:00,1704.5
2022-03-09 22:00:00,1686.5
2022-03-10 22:00:00,1700.0
2022-03-11 22:00:00,1690.75
2022-03-14 22:00:00,1687.25
2022-03-15 22:00:00,1658.75
2022-03-16 22:00:00,1649.25
2022-03-17 22:00:00,1668.5
2022-03-18 22:00:00,1668.0
2022-03-21 22:00:00,1691.0
2022-03-22 22:00:00,1696.5
2022-03-23 22:00:00,1718.75
2022-03-24 22:00:00,1700.75
2022-03-25 22:00:00,1710.25
2022-03-28 22:00:00,1664.25
2022-03-29 22:00:00,1643.0
2022-03-30 22:00:00,1664.0
2022-03-31 22:00:00,1618.25
2022-04-01 22:00:00,1582.75
2022-04-04 22:00:00,1602.25
2022-04-05 22:00:00,1631.0
2022-04-06 22:00:00,1619.5
2022-04-07 22:00:00,1645.5
2022-04-08 22:00:00,1689.0
2022-04-11 22:00:00,1655.25
2022-04-12 22:00:00,1670.25
2022-04-13 22:00:00,1676.0
2022-04-14 22:00:00,1682.25
2022-04-18 22:00:00,1714.75
2022-04-19 22:00:00,1716.5
2022-04-20 22:00:00,1746.75
2022-04-21 22:00:00,1748.25
2022-04-22 22:00:00,1716.0
2022-04-25 22:00:00,1703.5
2022-04-26 22:00:00,1705.25
2022-04-27 22:00:00,1726.5
2022-04-28 22:00:00,1706.5
2022-04-29 22:00:00,1708.25
2022-05-02 22:00:00,1674.0
2022-05-03 22:00:00,1659.0
2022-05-04 22:00:00,1669.75
2022-05-05 22:00:00,1678.5
2022-05-06 22:00:00,1655.5
2022-05-09 22:00:00,1621.0
2022-05-10 22:00:00,1630.0
2022-05-11 22:00:00,1650.25
2022-05-12 22:00:00,1660.25
2022-05-13 22:00:00,1723.25
2022-05-16 22:00:00,1656.5
2022-05-17 22:00:00,1678.0
2022-05-18 22:00:00,1662.75
2022-05-19 22:00:00,1690.5
2022-05-20 22:00:00,1705.25
2022-05-23 22:00:00,1687.0
2022-05-24 22:00:00,1693.0
2022-05-25 22:00:00,1681.0
2022-05-26 22:00:00,1726.5
2022-05-27 22:00:00,1732.25
2022-05-31 22:00:00,1683.25
2022-06-01 22:00:00,1690.25
2022-06-02 22:00:00,1729.25
2022-06-03 22:00:00,1697.75
2022-06-06 22:00:00,1699.25
2022-06-07 22:00:00,1728.25
2022-06-08 22:00:00,1740.0
2022-06-09 22:00:00,1769.0
2022-06-10 22:00:00,1745.5
2022-06-13 22:00:00,1707.5
2022-06-14 22:00:00,1698.5
2022-06-15 22:00:00,1693.75
2022-06-16 22:00:00,1709.5
2022-06-17 22:00:00,1702.0
2022-06-21 22:00:00,1681.0
2022-06-22 22:00:00,1652.75
2022-06-23 22:00:00,1593.25
2022-06-24 22:00:00,1610.75
2022-06-27 22:00:00,1630.5
2022-06-28 22:00:00,1663.75
2022-06-29 22:00:00,1674.25
2022-06-30 22:00:00,1675.0
2022-07-01 22:00:00,1626.0
2022-07-05 22:00:00,1575.25
2022-07-06 22:00:00,1580.25
2022-07-07 22:00:00,1591.25
2022-07-08 22:00:00,1630.25
2022-07-11 22:00:00,1641.0
